F1057,F1058,F116,F1165,F1166,F1323,F1495,F1497,F156,F158,F159,F1597,F1599,F160,F1602,F162,F1639,F1705,F1706,F1813,F1814,F1819,F1863,F1921,F1922,F1923,F1968,F2029,F2030,F2076,F2137,F2138,F2143,F2184,F2291,F2385,F2386,F2387,F2388,F2390,F2486,F2487,F2489,F2585,F267,F270,F2787,F2891,F3105,F3484,F3490,F3493,F3534,F3640,F3642,F3700,F3750,F3753,F3799,F3800,F3804,F3805,F3806,F3807,F3810,F3811,F3812,F3813,F3898,F3908,F469,F570,F60,F62,F64,F949,F950,F955,F996,F3886_Agri Adv,F3886_All Others,F3886_Corp Adv,F3886_Current,F3886_Gold Loan,F3886_HL,F3886_ML,F3886_MSME LA TDR,F3886_MSME Medium,F3886_MSME Micro,F3886_MSME Small,F3886_PL,F3886_Retail LA TDR,F3886_Retail Others,F3886_Savings,F3886_Staff Loans,F3886_Term Deposit
0.092478365,0.028634584,-0.06176118,0.0043911464,0.06346272,-0.31479755,-0.14223047,0.012150284,-0.1270262,-0.15877594,-0.05466719,-0.23912384,-0.47620156,-0.22487983,0.008404825,-0.07601234,-0.10669661,-0.0485938,0.0015620487,0.08365794,-0.022281555,0.0018939336,0.01654502,0.06983613,-0.0016892266,0.009452287,0.022340935,0.018264223,-0.005011732,0.0023315223,-0.0126616405,0.0032125749,-0.0054674633,0.005213545,0.009781525,-0.024113966,0.063964516,-0.047135018,-0.09654709,-0.051429648,-0.11850758,-0.004563685,-0.013532167,0.078193046,-0.009500857,-0.8936535,-0.1832806,-0.16444127,0.06382423,-0.27852118,0.022543505,-0.8345108,0.0024383354,0.026642948,0.0030968315,0.10686995,-0.010008266,-0.08958469,0.048478633,0.020339467,0.014432166,0.02231025,0.020868324,0.0021715818,0.12366029,-0.044206634,0.051819593,0.009672854,0.66220504,-0.8611631,0.024435675,-0.29390666,-0.06658506,-0.07180118,-0.16609287,0.005353142,0.08638022,-0.010888956,-0.2249677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034871425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09823835,-0.12041405,-0.06624019,-0.08153023,-0.17606382,-0.029041164,-0.11931799,0.012150284,0.31290698,-0.0071315756,-0.008812094,-0.16538717,-0.02125744,0.010224342,0.01835003,-0.055767626,-0.18927482,-0.043329015,-0.020900277,-0.0061487267,-0.021096008,-0.023317832,-0.12538362,0.024412118,-0.011616504,0.009452287,-0.054413315,0.038981616,-0.0054195137,0.00075472007,-0.0017068018,-0.030487867,-0.009891033,0.005213545,-0.13960862,-0.10610624,-0.042290665,-0.047419254,-0.19646133,-0.05937573,-0.06738383,-0.07181056,-0.7219285,-0.009030948,0.008078559,-0.27771372,0.012394654,-0.020523109,-0.046126425,-0.27447465,0.06294807,-0.6631652,0.03875835,0.038951837,0.016480409,0.12081899,-0.01118933,-0.10466854,-0.0037750485,-0.036184933,0.020348182,-0.44490436,-0.14930388,-0.03677876,0.13103907,0.14662607,-0.26153806,-0.06589586,0.61442286,-0.56636435,-0.28839165,0.07198979,0.0050150966,-0.11668001,-0.021550426,-0.3285843,-0.44632444,-0.034612875,0.003190375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.063797265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.063510805,-0.07096319,-0.08794472,-0.03367339,-0.07047178,-0.18511929,-0.08367008,0.010812268,0.17709236,-0.10366453,-0.041047588,-0.13587439,-0.29535007,0.041142594,0.18234302,-0.09931305,0.2735177,0.09049254,-0.0009035468,-0.58681357,-0.03751984,-0.025697192,0.10133694,-0.2380766,-0.15130877,-0.16689657,-0.063445054,-0.047861565,0.002668852,-0.036510512,-4.435866e-05,-0.011987596,0.026752938,-0.04011609,-0.008908547,-0.18960881,-0.077073604,-0.040336095,-0.118606605,-0.038468868,-0.010966341,-0.058938347,-0.13825518,-0.025068272,-0.008336863,-0.27981752,0.008201348,-0.04929079,0.042979483,-0.45950562,-0.17529309,-0.5366831,-0.056101147,0.030776434,-0.14779723,-0.951993,0.020751476,-0.10700263,-0.036186066,-0.123263516,-0.015154211,-0.17975298,-0.10915121,0.13042215,-0.1416006,0.052077428,-0.23091896,-0.017947245,-2.507714,-0.14032474,0.02291413,-0.019829119,-0.00021732342,-0.109232515,-0.030296303,-0.1736668,-0.39193377,-0.014202049,-0.0608828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075512394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.20971932,-0.11075198,0.042273056,0.021790944,-0.19256134,-0.08757342,0.023852963,0.012150284,0.2912144,-0.023705045,-0.046498433,-0.33466133,-0.37020382,-0.17656913,-0.26921603,-0.10262649,-0.13066551,0.026365131,0.0015620487,0.12946108,0.027542613,0.0048186574,0.08311199,0.063981526,0.019959617,0.009727275,0.017921599,0.0062399795,0.0042252378,0.0025326407,-0.0012564117,-0.029036026,-0.009891033,0.005213545,-0.073389575,-0.0014991276,-0.086449526,-0.023808181,-0.12791465,-0.03305156,-0.065585285,-0.026166925,-0.07336865,-0.01795384,-0.007859549,-0.36002997,0.008201348,-0.06853203,-0.09445799,-0.41775355,-0.17499474,0.21647707,-0.120340034,0.07486175,-0.13039787,-0.9480306,0.0061221104,-0.11659667,0.048091784,0.010464331,-0.27176186,-0.024817143,0.022371182,-0.0057155676,-1.0652848,-0.20638403,0.07024773,0.002621903,0.64550227,-0.8985526,0.026060045,-0.007786339,-0.00021732342,-0.020540422,-0.06713875,-0.119080186,0.08428092,-0.07224438,0.008520142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06445493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.075299874,0.034152795,-0.012218313,-0.0011187545,0.051481705,-0.050908543,0.03840781,0.005777457,-0.083216615,-0.16038758,-0.033830654,-0.2330069,-0.05074452,-0.06244455,-0.012368202,-0.07043834,-0.14355583,-0.38485405,-0.019113997,-0.09491694,-0.039333902,-0.026020672,-0.98816466,0.0044209934,0.018742913,0.00720963,-0.010308534,-0.019474808,-0.028135952,-0.012270298,-0.0126616405,-0.038668968,-0.0054674633,0.0015278918,0.012717444,0.009934017,-0.098652415,0.01834995,-0.11763063,-0.26614156,-0.07691809,-0.039991796,-0.0038318392,-0.017918343,-0.008336863,-0.3970472,0.011141994,-0.007838196,-0.056241184,-0.13449816,0.09764097,0.21744946,-0.21703467,-0.68126804,-0.090935156,0.10155973,-0.01596537,0.07153713,-0.009576339,0.002026834,-0.080668315,0.02711261,-0.013183365,-0.007886562,0.16942576,-0.039064705,0.077451654,-0.015494545,-2.877466,-0.4095991,-0.29516503,0.010067812,0.003744376,-0.06601741,-0.003230616,-0.018375954,-0.24625859,-0.0141637325,0.0037170034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058639057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08249764,0.024754811,-0.010128096,-0.011357969,-0.10475197,-0.16383037,-0.03958493,0.012150284,-0.080271445,-0.055574056,-0.06993078,-0.16501454,-0.020360827,-0.16258126,-0.026294686,-0.50172955,-0.17188604,-0.22065127,-0.02453906,-0.0027922797,-0.037978183,-0.019918403,-0.9496598,-0.0064519304,-0.0035140533,0.0069346414,-0.010308534,-0.025635539,-0.017845916,-0.012270298,-0.0017068018,-0.011987596,-0.009891033,0.0015278918,-0.10431604,-0.034102254,-0.07057793,-0.024681512,-0.02895461,-0.08202827,-0.061093077,-0.023993017,0.021188837,0.00031184126,0.0076012453,-0.23464575,0.013915008,-0.007988209,-0.07116962,-0.1818016,-0.35225818,-1.0922418,-0.19689089,-0.1807815,-0.09335094,0.113221794,-0.02110799,0.047355954,-0.057031248,-8.140365e-05,-0.06766374,-0.24881445,-0.111115426,-0.018761173,-0.6596201,-0.009722351,0.05422512,0.030815287,-2.4835966,-0.31835198,-0.0072688265,-0.0052452525,0.003744376,-0.011267876,-0.040315546,-0.098623626,0.10516341,-0.056260917,-0.0608828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054749027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06034949,-0.056583483,0.02526142,-0.08486737,-0.052784618,-0.24043489,-0.09028256,-0.1916328,-0.06520984,-0.007864655,0.0010283706,-0.13702753,-0.37945002,-0.005978252,-0.61401296,-0.086956814,-0.42435417,-0.16754965,-0.0009035468,-0.029162124,-0.045862764,0.0036667348,0.03517737,-0.42020395,-0.22944051,0.0915661,-0.06885776,-0.11137601,-0.049695387,-0.04992954,-4.435866e-05,-0.007508114,-0.009891033,-0.04011609,-0.052033875,-0.035195816,-0.0066047776,-0.015965957,-0.086903214,-0.080403045,-0.038564757,-0.068148054,-0.44781843,-0.03967297,-0.008336863,-0.3716766,0.0032452515,-0.07419535,-0.03220446,0.0030582557,0.06385395,-0.7196707,-0.13733318,0.07775981,-0.13422824,-0.38300028,0.007342065,-0.06671626,-0.049108326,-0.12348679,-0.17669845,-0.24700913,-0.12344065,0.15000314,-0.6397844,-0.2075424,0.009254133,-0.057342887,-2.1581192,-0.43272293,-0.2854196,0.060927417,0.005167899,-0.07811825,-0.004937317,-0.23872234,-0.5451247,-0.023899753,-0.065944985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06888916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06191248,0.053728446,-0.06285687,-0.013039174,-0.018475994,-0.22190872,-0.007431655,0.010812268,-1.1573299,-0.024408566,-0.10401767,-0.1660033,-0.017232502,-0.44144416,-1.1607324,-0.12741429,-0.52963513,-0.19962807,-0.030470718,0.0076100505,-0.019980473,-0.024821676,0.08530636,-0.4924995,-0.20707014,-0.12069006,-0.095930085,-0.11353284,0.002668852,-0.025832761,-4.435866e-05,-0.0074121635,0.026752938,-0.0953192,-0.065299116,0.05093379,-0.0073114545,0.043198593,-0.10488832,-0.03451931,-0.029518928,-0.03197486,-0.018297981,-0.020805385,-0.01224836,-0.3366571,0.018531537,-0.06870248,-0.07842794,-0.25641418,0.0569117,-0.6778977,0.009702643,0.03630642,0.0069745006,0.12708247,-0.021406142,-0.10503359,-0.5931473,-0.14178443,0.017303668,-0.28076893,-0.11451088,0.0014157444,0.06746897,-0.0053047873,-0.33080685,-0.31809106,0.42254966,-0.4669057,-0.012169507,-0.014899513,0.013294099,-0.019569311,-0.043067984,-0.09466205,0.08440837,-0.03202913,-0.0608828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07494391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06015493,-0.07315062,-0.116044976,-0.042781357,-0.018848585,-0.039690666,0.022630325,0.005777457,-0.9539234,-0.032315485,-0.07896746,-0.14966646,-0.26370493,0.09387264,-1.0633737,-0.14864735,-0.11688635,0.030508231,-0.0009035468,-0.40780646,-0.06496539,-0.03634132,0.096861154,-0.3324898,-0.20707014,-0.12160793,-0.061646163,-0.0901761,0.002668852,-0.039844416,-0.00071930327,-0.011987596,0.026752938,-0.03778682,-0.03145149,0.024887286,0.09595991,0.015332194,0.17225645,0.02778202,-0.033454567,-0.058938347,-0.046076905,-0.035429362,-0.008336863,-0.32746428,0.0517501,-0.10050738,0.051962994,-0.28973347,-0.1798323,-0.5757531,-0.20297487,-0.5564752,-0.08116079,0.08055715,-0.027770184,0.07926059,-0.0815946,-0.15092647,0.015916705,-0.22645213,-0.11292015,0.049970016,0.08157667,-0.005606954,-0.07943338,-0.0553101,-2.2951505,-0.1463459,-0.52303046,-0.017595135,-0.19779858,-0.010762356,-0.010102095,-0.1372497,0.07588294,-0.12341302,0.0023683608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0774473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.022886686,-0.02290573,0.036678407,-0.00975851,0.0011514644,-0.008855037,-0.004574095,0.005359737,-1.0942739,-0.0067414483,-0.040676147,-0.17667846,-0.013298421,-0.5278472,0.16595773,-0.13542116,-0.18966836,-0.21925914,-0.030470718,-0.0040440024,-0.019980473,-0.05677995,-0.8137516,-0.5756601,-0.33055538,-0.13049869,-0.055855576,-0.13241243,-0.044826113,-0.01008424,-0.00071930327,-0.002932681,-0.009891033,0.0036380107,-0.030938461,0.11709009,0.017640783,0.04230058,0.22744028,0.048929773,-0.007960087,0.07465844,0.84904623,-0.011622693,-0.0035651224,0.036012854,0.018511437,-0.107276835,0.0543086,0.103547424,-0.06321204,-0.77369326,-0.47800845,-0.65378743,-0.3390866,-0.01723442,-0.07193794,0.028223291,-0.6274272,-0.14062731,-0.015160514,-0.34240675,-0.0983096,0.034166537,0.18589157,0.089910954,-0.23305075,-0.33638623,0.4692051,-0.20812868,0.042995974,-0.22740085,-0.000233236,-0.061242856,0.006467385,-0.09732965,-0.15379953,-0.03202913,0.0036284656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05459702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.15402018,-0.07837805,-0.015762942,-0.078249566,-0.16296251,-0.32443342,-0.14223047,0.012150284,0.2887277,-0.03760215,-0.10667457,-0.18786873,-0.018760841,-0.6184071,-0.014983151,-0.11454308,-0.09681541,-0.076784745,-0.010916118,-0.112474255,-0.02081731,-0.08462034,-0.114798665,-0.15904893,0.00534046,-0.045774054,-0.06828551,-0.04784603,0.0042629237,-0.0111398185,0.0028488238,-0.029076483,-0.0058098715,0.005496395,0.024322214,-0.0023975372,-0.059625708,0.0074108155,0.2311532,0.0022552381,0.11520676,0.052516274,0.039100934,-0.009102147,-0.03994484,-1.0241132,0.010727531,-0.15094495,0.018723045,0.31828764,-0.082426585,-1.1017191,-0.0105274655,0.14426635,0.0133369975,-0.451466,0.0073930733,-0.11256012,0.0049290173,0.0069398223,0.008527891,0.032266896,0.0023835595,-0.012572459,0.12559539,0.08497716,0.024963554,-0.007092588,0.5812262,-0.6816637,0.030021138,0.00091413874,-0.0014476317,-0.09625523,-0.20442751,-0.33064124,-0.58674955,-0.010888956,-0.15908076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035637904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.055417556,-0.046069846,-0.10812113,-0.017892689,0.0051135016,-0.04262233,0.03137074,0.012150284,-1.1161741,-0.1735583,-0.009657081,-0.33861494,-0.36769044,-0.14775148,-0.007387636,-0.08481678,-0.32843968,-0.010886007,0.0029311557,0.08693235,-0.0074363817,-0.0020421932,0.03581354,0.12178314,0.013497039,-0.019274684,-0.09260632,0.042882733,0.0118118115,-0.025798663,0.0016618147,-0.0015111865,-0.009891033,0.0023101075,-0.05791075,-0.008793804,-0.15031536,-0.013659138,-0.040471304,-0.123488724,-0.09342164,-0.025314083,-0.73817885,-0.04374554,-0.011461785,-0.46243,0.012394654,-0.03229957,-0.028635187,-0.23571785,0.054864988,0.15597662,0.02371001,0.046835028,-0.0037795252,0.13822836,-0.007240278,0.13827202,0.06718899,-0.0026135622,-0.19683099,0.048292093,-0.0070607914,0.0033909762,-1.0286503,-0.6088743,0.07783756,-0.0014491865,-2.6047604,-0.5847164,0.025572855,0.0226638,0.013294099,-0.06379408,-0.0214655,-0.053485163,0.084411524,-0.03090978,0.008671916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053734686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.05897856,-0.06567539,-0.03731868,-0.08036383,-0.02552931,-0.09983694,-0.07511781,0.010812268,-1.3419216,-0.11266942,-0.03710255,-0.15914208,-0.027714344,0.054299697,-0.72726196,-0.09719204,0.29904833,-0.22180492,-0.040102344,-0.013710978,-0.028179606,-0.024821676,0.09700309,-0.33062875,-0.21461415,-0.085962,-0.095930085,-0.14503156,-0.025112972,-0.023290137,-4.435866e-05,-0.0074121635,-0.009891033,0.005213545,-0.031462267,-0.033250242,-0.12618676,-0.047624122,-0.179051,-0.058797732,-0.028360514,-0.058938347,-0.18471849,-0.0170743,-0.01224836,-0.32934505,0.013915008,-0.038661845,-0.026416585,-0.12721354,-0.23922527,-0.23751503,-0.21082826,-0.15246964,-0.04096659,0.09703581,-0.008030972,0.081608884,-0.023148047,-0.01801091,-0.012560558,-0.26447392,0.015045585,0.012184665,0.09438495,0.05520083,0.056164652,-0.3171025,0.47124937,-0.18125553,-0.37292504,0.0058040614,0.0050150966,-0.10876049,-0.038704447,-0.20102519,-0.669122,-0.02132136,0.0023683608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07658194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0041990643,0.035290953,-0.009680449,-0.0027999603,-0.026780391,-0.036532298,0.023498973,0.005359737,-0.025727702,-0.008275811,-0.07909863,-0.20769416,0.0006734804,-0.14266013,-1.1869586,-0.47249436,-0.44415483,-0.071130686,-0.020900277,0.035736196,-0.012708318,0.0052352604,0.09535907,-0.2445837,0.032543,-0.038391445,0.025708767,-0.12279816,-0.058086745,0.0017413599,-0.0006747075,-0.038004633,-0.0054674633,0.0025397134,-0.014265386,-0.059595037,-0.012961334,-0.060196385,-0.06977928,-0.19735466,-0.069510356,-0.015141245,-0.1012769,-0.013052418,-0.017151035,-0.30479795,0.01995104,-0.045560554,-0.03984647,-0.090257205,-0.15307337,-1.0331575,-0.7737247,-0.66416246,-0.20750345,0.10135764,-0.02110799,0.0969115,-0.6852543,-0.14751716,0.0333642,-0.5210163,-0.06955479,-0.015702404,0.046857223,-0.064039335,-0.5666251,-0.5409681,0.5206635,0.33156395,0.012739552,0.0058078216,0.005069957,-0.011572446,-0.047723383,-0.011007737,0.09106777,-0.0480123,0.0037305304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057306215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06644473,-0.06367183,-0.035977773,-0.036946505,-0.040848,-0.22618711,-0.0600617,-0.09443186,-0.82397026,-0.086889684,-0.05348765,-0.15136442,-0.2730408,-0.13464522,-0.024548106,-0.10112995,0.19895025,0.099232875,-0.010535172,-0.5311895,-0.047558013,-0.019918403,-0.8651682,-0.27134475,-0.22911435,-0.1768101,-0.12254622,-0.05529138,-0.025112972,-0.03730179,-4.435866e-05,-0.011987596,0.026752938,-0.027905842,0.007533633,0.02741832,-0.055600464,0.0043885126,-0.009731416,-0.008998171,0.006938363,-0.028294064,0.006090195,-0.03232771,-0.01762835,-0.25137606,-0.21713217,-0.015019292,-0.009785749,-0.21315071,0.01675047,0.15860473,-0.3313071,-0.41597676,-0.113494135,0.08170369,-0.015565045,0.018328689,-0.33054945,-0.15212244,0.022911169,-0.13553461,-0.07159716,0.06013376,-0.662645,-0.0014554108,0.050246347,-0.42828855,-1.7429292,0.095608376,-0.010849398,0.021455502,0.003744376,-0.109658346,-0.025947368,-0.21342258,-0.63298756,-0.02132136,-0.0608828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0837477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06644473,-0.058024857,-0.06640607,-0.08814049,-0.032913722,-0.1888415,-0.04601898,-0.1916328,-0.06285987,-0.01124454,-0.045596227,-0.17000099,0.0026873657,-0.15198503,0.18895394,-0.1026106,-0.14470088,-0.1773779,-0.0009035468,0.0015871131,-0.038413912,-0.018414559,-0.119428866,-0.24522078,-0.2430836,-0.077215314,0.022172075,-0.07377795,-0.025112972,-0.011479018,-4.435866e-05,-0.011987596,-0.009891033,0.0023101075,0.028878244,-0.07333806,-0.04629404,-0.023570895,-0.055678822,-0.043795966,-0.025385417,-0.03197486,-0.08443979,-0.024719503,-0.012725674,-0.2728494,0.018727563,-0.0732593,-0.017818913,-0.33365756,-0.18874916,0.17520253,-0.003974234,0.026551537,0.0029948722,0.12672423,-0.010398637,-0.05317773,-0.3501389,-0.09533676,-0.010754371,-0.1843936,-0.13301134,0.0357894,0.10486553,0.091612265,-0.3701673,-0.42030016,-2.191976,-0.35196906,0.026498146,-0.0027010022,0.0050150966,-0.0046010455,-0.056799702,-0.2183069,-0.47052807,-0.03202913,-0.0608828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07278118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06191248,-0.07929831,0.037187275,-0.029169854,-0.018475994,-0.23192237,-0.05162418,-0.1916328,-1.1345226,-0.0057932097,-0.05455,-0.13430563,0.0058626677,-0.1685295,-1.1607324,-0.10835028,0.3088475,0.13595304,0.015292138,-0.6222052,-0.033624187,-0.023317832,0.0727436,-0.33129776,-0.22388595,-0.12972495,-0.095930085,-0.060783714,-0.021415576,-0.020400459,-4.435866e-05,-0.0074121635,0.026752938,-0.08543822,0.019234963,-0.0441724,0.028186541,-0.024363955,-0.13677758,-0.035027504,-0.022614043,-0.03197486,-0.035133906,-0.024597622,-0.017151035,-0.27399978,0.017245771,-0.06862226,-0.02095813,-0.37517568,-0.19251947,0.13381927,-0.15632002,0.027218904,-0.14457108,-0.012417347,0.0061221104,-0.28420296,-0.55553687,-0.13088733,0.017303668,-0.20458035,-0.11245533,0.03176565,0.07807775,0.06587106,-0.36346656,-0.34742275,0.39773133,-0.4168959,-0.011593591,-0.014283193,-0.19779858,-0.046106018,-0.042063035,-0.2542486,-0.5282622,-0.02132136,-0.0608828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088868685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025480162,0.043780353,-0.019288931,-0.010584009,0.015382444,-0.0012022234,0.03890484,0.012150284,0.13860177,-0.015449366,-0.034222122,-0.208148,-0.3310482,-0.15602055,0.0049580378,-0.10845281,0.2727971,-0.07062734,-0.0009035468,-0.5207411,-0.04217699,-0.028635653,0.11098845,-0.5362006,-0.3864756,-0.22604495,-0.063445054,-0.18574202,-0.079372734,-0.037405986,-0.010999197,-0.038668968,0.01016323,-0.04011609,-0.006503038,0.018382639,-0.0012036003,-0.005007103,-0.06180899,-0.22442679,-0.028634906,-0.02312309,0.00439082,-0.018062575,-0.013239538,-0.3333611,0.008038703,0.0074219345,-0.00463227,0.2529723,-0.094175726,-1.06887,-0.02565007,0.10678905,-0.04715678,-0.4620594,-0.007240278,0.06748185,-0.139085,0.010124451,0.0066049155,-0.28214785,-0.09346361,-0.006340539,0.106888875,0.009267084,-0.010162744,-0.048824955,-2.605187,-0.2718689,0.0057045748,0.0008873446,-0.0014476317,-0.10158546,-0.09588728,-0.022583386,0.10283249,-0.044804025,0.0023683608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060250793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1343412,-0.08283867,-0.06604533,-0.08153023,-0.0575729,-0.41353053,-0.18516193,0.012150284,0.14961398,-0.020167615,-0.06907359,-0.1588865,-0.021689914,-0.15325364,-0.7867368,-0.10570362,-0.05118404,-0.027730912,-0.0012619568,-0.067612305,-0.03118717,-0.023317832,0.07489958,-0.472246,-0.25762084,-0.2543734,-0.101905584,-0.19855928,-0.025112972,0.0025326407,-4.435866e-05,-0.0074121635,-0.009891033,0.005213545,0.005453153,-0.054785475,-0.0900708,-0.024363955,-0.04812338,-0.02459952,-0.16280995,-0.03197486,-0.095104225,-0.017509645,-0.007859549,-0.28693068,0.013430576,-0.051606953,-0.0297244,-0.4189875,0.056598097,0.18857172,-0.11003688,0.053136956,-0.08271838,-0.9515086,0.008316684,-0.18949059,-0.029323796,0.00056370255,-0.21503793,0.013537378,0.0061341054,-0.03677876,-0.51545423,0.04092417,0.044978715,-0.19681124,0.54688287,0.32865378,0.024165787,0.012942182,-0.00021732342,-0.01304673,-0.05653888,-0.20353267,-0.557795,-0.035860457,-0.14811154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07437099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.044727977,-0.06615264,-0.0034472747,-0.02589674,-0.019779952,-0.32732132,-0.089275286,0.010812268,-0.12682237,-0.08576081,-0.045216475,-0.15379988,-0.32867917,-0.56029755,0.0167829,-0.53036094,0.2364781,-0.0006679965,0.0028908309,-0.6293958,-0.04152443,-0.05677995,0.119196676,-0.29698473,-0.22783044,-0.20509501,-0.1364733,-0.08342527,-0.0128489025,-0.047519226,-0.00071930327,-0.0074121635,0.01016323,-0.12909019,-0.015705016,0.034278646,-0.052902684,-0.0036063846,-0.026175482,-0.13840383,-0.003414113,0.04098411,-0.018520132,-0.013753906,0.009346442,-0.92604625,0.016603833,-0.0041872645,-0.013953118,-0.23779868,0.055064224,0.1332472,-0.01790139,0.027420245,-0.04207554,0.12877598,-0.017686684,0.05308611,-0.0050706505,-0.22507691,0.022317762,-0.26677588,-0.09454066,0.1213369,0.20858663,0.1628876,0.028432291,-0.0377586,0.4913365,-0.50700575,-0.0071079964,0.061839983,0.005069957,-0.07256347,0.0013949778,-0.1960078,-0.5036007,-0.014202049,-0.07185201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052899458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.050610602,-0.03373939,-0.086450845,-0.03033625,-0.026833268,-0.6187131,-0.11381513,-0.21149509,-0.14861627,-0.14206976,-0.03883092,-0.14790313,-0.28630388,-0.21669106,0.014082007,-0.096082285,0.27087328,-0.073734194,-0.014034131,-0.6404881,-0.062205154,-0.03219804,0.1044583,-0.43296018,-0.13757761,-0.20523138,-0.1364733,-0.18863358,-0.02619105,-0.12031884,-4.435866e-05,-0.002932681,0.026752938,-0.08543822,-0.0003748529,-0.039125625,-0.06833665,-0.031784236,-0.10550123,-0.0059469305,-0.015470065,0.06822935,0.6769409,-0.026456337,-0.011550312,0.04041924,-0.2514325,-0.004081268,-0.051455002,-0.38828003,-0.09618058,-0.5232613,0.050534904,-0.056692705,0.025998788,0.10544487,-0.010398637,-0.08769004,-0.021989055,0.014165474,0.015251396,-0.032572124,-0.10633839,-0.03897617,0.13439494,0.17094465,0.027270786,0.030587817,0.4963833,-0.56843674,0.037980113,-0.20025814,-0.19779858,-0.12973514,0.008274689,-0.30745393,-0.48599112,-0.035584405,-0.120302856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062760435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.103457876,0.049281564,0.02410154,-0.03033625,-0.02552931,-0.19827975,-0.11381513,0.005777457,-1.1854573,-0.011911937,-0.029946975,-0.17489217,-0.29851922,-0.17351422,-1.1453512,-0.10735205,0.2847778,-0.16844098,-0.014034131,-0.58514136,-0.030829065,-0.029489327,0.08663187,-0.58803016,-0.37490442,-0.10936731,-0.08871849,-0.23782876,-0.025112972,-0.023290137,-4.435866e-05,-0.0074121635,-0.006366763,-0.041338883,-0.02009943,0.036868352,-0.03491446,-0.008709373,-0.106404975,-0.03479231,-0.06642039,-0.03197486,0.06444547,-0.0141338045,-0.012762223,-0.24593225,0.011141994,-0.030850917,-0.02114321,0.05884397,-0.44609958,-0.3381721,-0.29350695,-0.57838184,-0.09403464,0.09375648,-0.015174676,0.11014506,-0.08333294,-0.01917929,0.01524785,-0.03559689,0.004086911,-0.024372926,0.08846735,-0.02041397,0.08062584,-0.04813414,0.45795107,-0.22426905,-0.010849398,0.0058040614,0.0050150966,-0.10876049,-0.053514183,-0.085253194,-0.24042292,-0.054400366,0.0037170034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08420006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
